SSIP,Stdevpack,Stdevbyte,NbFlow,NbIntFlow,Class
41,0.12597176896623641,49.884820510629581,41,0.5161290322580645,1
41,0.45074801975748774,114.71677560679232,41,0.5161290322580645,1
41,0.45074801975748774,105.21659440303679,41,0.5161290322580645,1
41,0.27982825117576571,80.671681123401413,41,0.5161290322580645,1
41,0.45074801975748774,108.21524875189705,41,0.5161290322580645,1
41,0.12597176896623638,55.17563480721153,41,0.5161290322580645,1
41,0.21458281767177534,23.393503015809245,41,0.5161290322580645,1
41,0.45074801975748774,111.71535946351526,41,0.5161290322580645,1
12,0.4251445900369345,327.99969279932913,25,1,0
13,0.58949130612757983,319.79651342689777,26,1,0
12,0.67401307762451035,340.09052078361401,25,1,0
42,0.44387102222943098,119.35192430764366,42,0.515625,1
12,0.64009547898905073,335.75325646729783,24,1,0
41,0.27982825117576571,81.801446117343531,41,0.5161290322580645,1
13,0.61997983838186221,344.21272129309807,26,1,0
12,0.40768245749551763,351.22897015150136,25,1,0
40,0.0,0.0,40,0.5,1
41,0.45074801975748774,108.71515732335503,41,0.5161290322580645,1
13,0.56513272777286583,339.94817252045937,26,1,0
41,0.45074801975748774,104.21735970804542,41,0.5161290322580645,1
12,0.70492097446941782,277.54927685052058,24,1,0
41,0.27982825117576571,87.451816672577081,41,0.5161290322580645,1
41,0.27982825117576571,89.335790446688577,41,0.5161290322580645,1
12,0.63594978808392477,301.02020436326706,25,1,0
41,0.45074801975748774,112.71570141037532,41,0.5161290322580645,1
42,0.44387102222943098,119.35192430764366,42,0.515625,1
13,0.62249497989943658,314.03767289928766,26,1,0
12,0.7453559924999299,342.30737915065117,24,1,0
12,0.90736016505894868,348.02318285204672,24,1,0
12,0.76325731466856028,294.97273754545819,24,1,0
12,0.69997795379745287,308.20145828481878,24,1,0
12,0.49372797471825564,333.78500470045219,25,1,0
13,0.59160797830996159,330.6278411976221,26,1,0
41,0.27982825117576571,76.530216839429613,41,0.5161290322580645,1
41,0.12597176896623638,48.877046358899726,41,0.5161290322580645,1
41,0.45074801975748774,102.21939331872137,41,0.5161290322580645,1
12,0.61551443906000947,308.16409769976627,24,1,0
11,0.49913419848462182,322.41817180278548,22,1,0
41,0.45074801975748774,114.71677560679232,41,0.5161290322580645,1
13,0.74833147735478822,306.41585712883727,26,1,0
41,0.45074801975748774,102.71882051215815,41,0.5161290322580645,1
42,0.12401959270615269,51.344111380347208,42,0.515625,1
13,0.724137417898012,317.47645581995528,26,1,0
41,0.45074801975748774,109.71508366567888,41,0.5161290322580645,1
12,0.71198680307729922,322.87739090370928,25,1,0
41,0.12597176896623638,54.671747731346578,41,0.5161290322580645,1
12,0.49930699897395464,319.90243491889208,25,1,0
12,0.67040732646615775,344.40651912458401,25,1,0
41,0.45074801975748774,106.71574757474663,41,0.5161290322580645,1
12,0.47140452079103173,332.49462424875531,24,1,0
41,0.45074801975748774,104.71695659710238,41,0.5161290322580645,1
41,0.45074801975748774,118.21983877910395,41,0.5161290322580645,1
13,0.73484692283495345,348.81652680886549,26,1,0
11,0.69102000732180779,324.83758118827501,22,1,0
12,0.65314071821004505,352.6850116627067,25,1,0
13,0.66332495807108005,328.42384866967262,26,1,0
41,0.45074801975748774,121.22357892509589,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
12,0.31426968052735449,339.47353939683916,24,1,0
41,0.45074801975748774,98.225615763361716,41,0.5161290322580645,1
13,0.5830951894845301,322.10324043697545,26,1,0
41,0.45074801975748774,111.21523881390031,41,0.5161290322580645,1
41,0.45074801975748774,113.71617460275876,41,0.5161290322580645,1
41,0.45074801975748774,115.96770155681475,41,0.5161290322580645,1
12,0.80854165767037978,339.18026997478233,25,1,0
13,0.55621488653217477,356.85541890238966,26,1,0
41,0.35336939193881689,87.384859579121866,41,0.5161290322580645,1
41,0.45074801975748774,107.21554335418242,41,0.5161290322580645,1
41,0.55311058708007255,100.9539926740722,41,0.5161290322580645,1
41,0.35336939193881689,82.535395869165797,41,0.5161290322580645,1
12,0.60297048617839999,336.51616323193673,25,1,0
41,0.27982825117576571,84.814672174246937,41,0.5161290322580645,1
41,0.45074801975748774,103.21829105706458,41,0.5161290322580645,1
41,0.45074801975748774,101.22067155297771,41,0.5161290322580645,1
13,0.80467384697155409,341.7305224881149,26,1,0
41,0.45074801975748774,109.21510246124004,41,0.5161290322580645,1
13,0.58094750193111255,345.59568049239272,26,1,0
41,0.27982825117576571,82.554683419067629,41,0.5161290322580645,1
12,0.54696341291648753,309.49010540930124,25,1,0
41,0.45074801975748774,111.71535946351526,41,0.5161290322580645,1
41,0.27982825117576571,82.554683419067629,41,0.5161290322580645,1
12,0.58133479037827673,338.04639570770388,25,1,0
41,0.45074801975748774,105.71627254570284,41,0.5161290322580645,1
12,0.48237638894272,326.6040322865245,25,1,0
12,0.74803528439746814,332.43384050100752,25,1,0
13,0.73993242934743719,327.23739089535599,26,1,0
13,0.78700381193485969,281.73404014247194,26,1,0
12,0.77575805120966712,317.61692832387689,25,1,0
12,0.58193011546042051,352.4590072626234,25,1,0
42,0.44387102222943098,96.219064630859407,42,0.515625,1
13,0.66895440801298256,325.15671606165546,26,1,0
12,0.49922779876698409,309.48482057552786,24,1,0
41,0.45074801975748774,119.22097549911014,41,0.5161290322580645,1
41,0.27982825117576571,88.958976678791515,41,0.5161290322580645,1
13,0.57227615711297986,288.70841258958842,26,1,0
13,0.59999999999999998,356.8192819901974,26,1,0
13,0.8181534085976786,313.93067606559259,26,1,0
41,0.45074801975748774,120.7228876756222,41,0.5161290322580645,1
41,0.45074801975748774,112.71570141037532,41,0.5161290322580645,1
41,0.45074801975748774,117.21881581229631,41,0.5161290322580645,1
12,0.4606423319938055,341.2017466902015,24,1,0
40,0.0,0.0,40,0.5,1
12,0.64513950905954021,340.68739784014821,25,1,0
41,0.45074801975748774,98.724672063722196,41,0.5161290322580645,1
41,0.45074801975748774,97.726609040036266,41,0.5161290322580645,1
12,0.66418049811178748,304.79790429951117,25,1,0
12,0.72168783648703227,339.62817699818595,24,1,0
41,0.27982825117576571,87.075051054415312,41,0.5161290322580645,1
12,0.81238679160174365,352.10407225823309,25,1,0
41,0.45074801975748774,118.72039309980892,41,0.5161290322580645,1
41,0.45074801975748774,105.71627254570284,41,0.5161290322580645,1
41,0.49134020037831677,76.970959562844058,41,0.5161290322580645,1
12,0.75218978568191852,331.36904070195521,25,1,0
41,0.45074801975748774,104.21735970804542,41,0.5161290322580645,1
41,0.45074801975748774,102.71882051215815,41,0.5161290322580645,1
12,0.65026110615109034,354.88459587433334,24,1,0
41,0.27982825117576571,73.143062885574054,41,0.5161290322580645,1
12,0.80381707101585609,324.93073201748439,25,1,0
41,0.45074801975748774,97.726609040036266,41,0.5161290322580645,1
13,0.29999999999999999,342.31310137796362,26,1,0
41,0.27982825117576571,80.671681123401413,41,0.5161290322580645,1
41,0.54194508440036926,110.73314004330481,41,0.5161290322580645,1
12,0.62496537300199551,338.12253347777539,25,1,0
41,0.27982825117576571,79.918567100053195,41,0.5161290322580645,1
41,0.45074801975748774,113.21592181832807,41,0.5161290322580645,1
13,0.55677643628300211,330.39720035133473,26,1,0
12,0.70710678118654757,319.63452315896939,24,1,0
12,0.59056365626303609,313.0007987210256,24,1,0
13,0.70666470125512848,334.57200645003161,26,1,0
41,0.49134020037831683,112.44024890296656,41,0.5161290322580645,1
13,0.59107952087684446,317.63280293445763,26,1,0
41,0.27982825117576571,82.17805881545496,41,0.5161290322580645,1
13,0.5099019513592784,289.56880766926542,26,1,0
12,0.67814197865187231,348.00293895984754,24,1,0
41,0.27982825117576571,74.648306524753352,41,0.5161290322580645,1
12,0.59056365626303597,336.80602520013076,24,1,0
13,0.67082039324993692,327.69590991496977,26,1,0
41,0.12597176896623641,53.663973579616702,41,0.5161290322580645,1
41,0.45074801975748774,109.71508366567888,41,0.5161290322580645,1
12,0.44034738238635557,327.57157768059659,25,1,0
12,0.79819741516332121,323.72477388111145,25,1,0
12,0.66574266529860615,326.27268391014286,25,1,0
12,0.6358623967921998,339.62271641657429,24,1,0
13,0.69101374805426274,310.29739666165426,26,1,0
41,0.45074801975748774,104.21735970804542,41,0.5161290322580645,1
12,0.67401307762451035,328.62332671118423,25,1,0
12,0.74803528439746814,331.16452485249022,25,1,0
42,0.44387102222943098,111.9608565456584,42,0.515625,1
12,0.61378440998371575,308.37634959848941,25,1,0
12,0.67040732646615775,348.26290336683275,25,1,0
41,0.45074801975748774,101.72001011529835,41,0.5161290322580645,1
13,0.69597054535375269,332.34883405843328,26,1,0
41,0.12597176896623638,44.594006214047674,41,0.5161290322580645,1
12,0.44034738238635557,332.78801388927104,25,1,0
13,0.7206767652699787,319.76030085049644,26,1,0
13,0.83516465442450327,302.00740781477532,26,1,0
12,0.76677906759649805,305.42468616611131,25,1,0
41,0.45074801975748774,112.71570141037532,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
13,0.80000000000000004,329.04870080278391,26,1,0
12,0.61434829104888156,309.53586132463448,25,1,0
41,0.27982825117576571,85.191375734165163,41,0.5161290322580645,1
12,0.60469080489873994,291.6729897744886,25,1,0
41,0.12597176896623641,45.097893289912626,41,0.5161290322580645,1
12,0.54645321035850003,301.67824819184221,24,1,0
13,0.58949130612757983,336.33141300657599,26,1,0
12,0.60028285513817525,340.34553066980851,24,1,0
13,0.70666470125512848,315.44472970712314,26,1,0
41,0.27982825117576571,75.40102463580341,41,0.5161290322580645,1
41,0.27982825117576571,78.161504998839831,41,0.5161290322580645,1
41,0.27982825117576571,80.671681123401413,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
41,0.45074801975748774,120.22222313051482,41,0.5161290322580645,1
13,0.64759169234943093,311.55095490144146,26,1,0
41,0.55311058708007255,111.54523867270854,41,0.5161290322580645,1
12,0.4330127018922193,345.5314601727834,24,1,0
41,0.12597176896623638,44.84594975198015,41,0.5161290322580645,1
41,0.24567010018915836,47.946998573596268,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
12,0.58133479037827673,338.2714124434022,25,1,0
41,0.12597176896623638,53.915917117549178,41,0.5161290322580645,1
41,0.45074801975748774,115.7175011069413,41,0.5161290322580645,1
12,0.69166108877715171,308.51241421087451,24,1,0
41,0.45074801975748774,116.71834790097301,41,0.5161290322580645,1
13,0.59107952087684446,348.17134341441715,26,1,0
12,0.57735026918962573,306.11370234837921,24,1,0
12,0.68493488921877521,331.86714929915945,24,1,0
12,0.75034618049385537,334.43325876867732,25,1,0
13,0.6403124237432849,348.69665900320865,26,1,0
12,0.81875522032126546,339.9143213294717,25,1,0
41,0.45074801975748774,119.22097549911015,41,0.5161290322580645,1
12,0.64489926479132775,328.29567841982902,24,1,0
12,0.59056365626303597,333.57716082223351,24,1,0
41,0.12597176896623638,48.373159283034752,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
12,0.74059196207738365,332.67794896646194,25,1,0
41,0.45074801975748774,116.21790953806791,41,0.5161290322580645,1
13,0.78062474979979979,321.15201910466016,26,1,0
12,0.59545834205182946,330.53471326912137,25,1,0
41,0.27982825117576571,79.542029413940895,41,0.5161290322580645,1
41,0.55311058708007255,100.9539926740722,41,0.5161290322580645,1
13,0.49434299833212975,346.2792081543447,26,1,0
41,0.45074801975748774,102.71882051215815,41,0.5161290322580645,1
41,0.27982825117576571,80.671681123401413,41,0.5161290322580645,1
41,0.45074801975748774,102.21939331872136,41,0.5161290322580645,1
41,0.54194508440036926,111.22756996581145,41,0.5161290322580645,1
41,0.12597176896623638,55.679521883076461,41,0.5161290322580645,1
13,0.6403124237432849,339.00580747237944,26,1,0
41,0.45074801975748774,100.7213782957007,41,0.5161290322580645,1
42,0.44387102222943098,103.59298642252524,42,0.515625,1
12,0.56859693029051994,324.8437551774357,24,1,0
13,0.66895440801298267,321.0616140244735,26,1,0
41,0.45074801975748774,108.71515732335503,41,0.5161290322580645,1
12,0.65314071821004516,307.23826552132795,25,1,0
11,0.68662456058404431,320.59812855754802,22,1,0
41,0.45074801975748774,100.22213102057816,41,0.5161290322580645,1
40,0.17950549357115009,9.6932966528421041,40,0.5,1
13,0.70311805552126161,329.31627654885204,26,1,0
41,0.12597176896623638,51.144538200291954,41,0.5161290322580645,1
12,0.73118126260262128,315.20742851603256,25,1,0
12,0.40768245749551763,335.04178843839765,25,1,0
41,0.27982825117576571,76.530216839429613,41,0.5161290322580645,1
41,0.27982825117576571,78.788993616421138,41,0.5161290322580645,1
41,0.45074801975748774,119.22097549911015,41,0.5161290322580645,1
41,0.0,25.194353793247277,41,0.5161290322580645,1
41,0.27982825117576571,75.024657757247326,41,0.5161290322580645,1
13,0.66895440801298267,340.76257772091111,26,1,0
41,0.12597176896623641,50.640651124427023,41,0.5161290322580645,1
41,0.45074801975748774,102.71882051215815,41,0.5161290322580645,1
12,0.67657684906223381,325.43896734740304,25,1,0
12,0.67862089253829616,327.29575369657886,25,1,0
41,0.45074801975748774,117.71931289517433,41,0.5161290322580645,1
13,0.58683472971527506,330.2559272745911,26,1,0
12,0.57474551757477776,341.34091130207622,25,1,0
12,0.65999664231497124,333.64203722368393,25,1,0
12,0.48237638894272,338.19082780448133,25,1,0
13,0.67035438388959612,329.24878036979879,26,1,0
41,0.45074801975748774,96.728747393525708,41,0.5161290322580645,1
12,0.8314794192830981,339.02127195724188,24,1,0
13,0.69821200218844703,314.65902179978889,26,1,0
41,0.45074801975748774,100.72137829570069,41,0.5161290322580645,1
41,0.45074801975748774,111.71535946351526,41,0.5161290322580645,1
13,0.57227615711297986,303.51212393411896,26,1,0
12,0.4969039949999533,318.1566700018509,24,1,0
41,0.12597176896623641,56.939239572738806,41,0.5161290322580645,1
13,0.80272971790011605,328.70100015059279,26,1,0
13,0.7206767652699787,342.29516137392301,26,1,0
12,0.8204451193747313,325.52858889560787,25,1,0
41,0.45074801975748774,114.71677560679232,41,0.5161290322580645,1
41,0.45074801975748774,120.7228876756222,41,0.5161290322580645,1
13,0.35707142142714249,280.11240600873072,26,1,0
41,0.45074801975748774,119.22097549911015,41,0.5161290322580645,1
13,0.58949130612757983,330.42785804922687,26,1,0
41,0.45074801975748774,110.21510044583323,41,0.5161290322580645,1
41,0.45074801975748774,121.72429654940487,41,0.5161290322580645,1
41,0.45074801975748774,98.724672063722196,41,0.5161290322580645,1
13,0.62799283435402353,318.56110481350356,26,1,0
12,0.60066906371122775,300.3875520730565,25,1,0
12,0.30689220499185793,336.97681927886663,25,1,0
12,0.56685945338257937,316.7586804404088,25,1,0
41,0.27982825117576571,89.335790446688577,41,0.5161290322580645,1
41,0.45074801975748774,112.71570141037532,41,0.5161290322580645,1
13,0.35707142142714249,348.0423106462776,26,1,0
12,0.45351810367405493,344.44644257206954,25,1,0
12,0.58465458832914408,336.77246572847889,24,1,0
12,0.72020695702126358,304.93989349158511,25,1,0
12,0.85191652927571804,296.77286543164576,25,1,0
42,0.44387102222943098,117.38035381160469,42,0.515625,1
41,0.45074801975748774,105.21659440303681,41,0.5161290322580645,1
11,0.68093158251707209,346.98050960888696,22,1,0
41,0.45074801975748774,118.72039309980892,41,0.5161290322580645,1
13,0.76648548583779463,315.39705035875016,26,1,0
41,0.27982825117576571,80.295117730292532,41,0.5161290322580645,1
41,0.45074801975748774,112.71570141037532,41,0.5161290322580645,1
42,0.44387102222943098,104.08492157098212,42,0.515625,1
41,0.45074801975748774,116.71834790097301,41,0.5161290322580645,1
12,0.78771734458398768,304.76468375678633,25,1,0
13,0.69821200218844703,306.45989847776173,26,1,0
13,0.66661458129866924,325.25755083471927,26,1,0
41,0.45074801975748774,104.71695659710238,41,0.5161290322580645,1
12,0.74478798410973179,333.60044710738816,25,1,0
41,0.45074801975748774,115.7175011069413,41,0.5161290322580645,1
12,0.79166362928901701,303.80194288156707,25,1,0
13,0.73993242934743719,322.82122664874441,26,1,0
41,0.45074801975748774,97.726609040036266,41,0.5161290322580645,1
41,0.45074801975748774,102.21939331872136,41,0.5161290322580645,1
41,0.45074801975748774,107.71537725598213,41,0.5161290322580645,1
41,0.45074801975748774,105.59134925978344,41,0.5161290322580645,1
13,0.71414284285428498,314.68451562636511,26,1,0
41,0.45074801975748774,108.71515732335503,41,0.5161290322580645,1
12,0.73543097960432213,317.02688373992891,25,1,0
12,0.72435582280029431,324.87967858201836,24,1,0
42,0.44387102222943098,107.52953355212465,42,0.515625,1
41,0.45074801975748774,113.71617460275876,41,0.5161290322580645,1
41,0.35336939193881683,86.265115401741355,41,0.5161290322580645,1
12,0.59545834205182946,326.17773926193632,25,1,0
13,0.80622577482985502,334.7323520366682,26,1,0
41,0.45074801975748774,96.728747393525708,41,0.5161290322580645,1
41,0.45074801975748774,97.227652657086622,41,0.5161290322580645,1
41,0.27982825117576571,79.165504856655559,41,0.5161290322580645,1
13,0.7545694136393285,343.43938238792595,26,1,0
13,0.65383484153110105,308.21688690758009,26,1,0
11,0.61694638127655976,275.93048777372354,22,1,0
13,0.80000000000000004,320.7622552218387,26,1,0
41,0.45074801975748774,105.21659440303679,41,0.5161290322580645,1
13,0.71414284285428498,350.28990761225197,26,1,0
41,0.45074801975748774,113.71617460275876,41,0.5161290322580645,1
12,0.79819741516332121,333.00839852818234,25,1,0
13,0.61441028637222539,298.23351169846757,26,1,0
40,0.0,0.0,40,0.5,1
13,0.8362864341838866,320.15205762262406,26,1,0
11,0.69414257183564387,324.79322674342876,22,1,0
12,0.76325731466856028,343.77276243378856,24,1,0
12,0.69425820833015373,305.15226207107065,25,1,0
12,0.68718427093627676,306.59420817695548,24,1,0
13,0.5471517157059822,331.32558005683774,26,1,0
41,0.35336939193881689,88.87840405630746,41,0.5161290322580645,1
10,0.70433922934904025,339.62244087184524,21,1,0
41,0.27982825117576571,72.766793549642912,41,0.5161290322580645,1
12,0.59078800843799073,326.38636757963445,25,1,0
41,0.45074801975748774,106.21599045582532,41,0.5161290322580645,1
12,0.68718427093627676,339.57255606620117,24,1,0
12,0.66574266529860604,340.55245669613493,25,1,0
13,0.39999999999999997,334.726454549084,26,1,0
13,0.74119835401867962,320.1002811620134,26,1,0
41,0.45074801975748774,120.22222313051483,41,0.5161290322580645,1
12,0.59371127224623566,330.16707346265156,25,1,0
12,0.50824231357442018,347.84023380691264,25,1,0
13,0.73484692283495345,321.45139212639913,26,1,0
12,0.65314071821004516,311.37612642150839,25,1,0
13,0.70666470125512848,332.66345982088262,26,1,0
13,0.59107952087684446,325.78144514382643,26,1,0
13,0.66332495807108005,333.74947190969459,26,1,0
42,0.44387102222943098,112.94595205644822,42,0.515625,1
41,0.12597176896623638,49.128989896832181,41,0.5161290322580645,1
12,0.74803528439746814,333.68222334623295,25,1,0
13,0.59160797830996159,328.19555812807704,26,1,0
41,0.45074801975748774,111.21523881390031,41,0.5161290322580645,1
42,0.44387102222943098,105.06890875010313,42,0.515625,1
41,0.12597176896623641,47.36538513130489,41,0.5161290322580645,1
41,0.45074801975748774,120.7228876756222,41,0.5161290322580645,1
13,0.59107952087684446,325.33205248637893,26,1,0
41,0.12597176896623641,47.617328669237331,41,0.5161290322580645,1
41,0.27982825117576571,82.554683419067629,41,0.5161290322580645,1
13,0.5830951894845301,319.25236784556506,26,1,0
13,0.77419312836010112,343.91237892085246,26,1,0
13,0.5099019513592784,340.14858426134896,26,1,0
42,0.2755498763835687,78.312849161232791,42,0.515625,1
41,0.12597176896623638,44.594006214047674,41,0.5161290322580645,1
41,0.12597176896623638,55.17563480721153,41,0.5161290322580645,1
13,0.73781772816868529,320.15335290294865,26,1,0
41,0.45074801975748774,112.71570141037532,41,0.5161290322580645,1
12,0.60066906371122775,298.44513617661659,25,1,0
41,0.12597176896623638,54.167860655481633,41,0.5161290322580645,1
12,0.67814197865187231,324.00427118621997,24,1,0
41,0.45074801975748774,109.71508366567888,41,0.5161290322580645,1
12,0.75102810192198743,317.59794226678918,24,1,0
13,0.45825756949558405,333.36659625703356,26,1,0
41,0.45074801975748774,115.7175011069413,41,0.5161290322580645,1
12,0.62551917494761644,345.07595715289426,25,1,0
13,0.57227615711297986,341.36890236223917,26,1,0
13,0.33071891388307384,351.15134824602342,26,1,0
12,0.7453559924999299,321.02972224036887,24,1,0
41,0.57343189789132842,103.56028471493947,41,0.5161290322580645,1
41,0.45074801975748774,121.72429654940487,41,0.5161290322580645,1
41,0.45074801975748774,119.7215856247992,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
41,0.35336939193881683,81.044790483510596,41,0.5161290322580645,1
41,0.45074801975748774,103.21829105706458,41,0.5161290322580645,1
12,0.56655772373253166,287.51635890119798,24,1,0
13,0.4330127018922193,337.73064711393897,26,1,0
13,0.59160797830996159,319.63286654378959,26,1,0
41,0.45074801975748774,113.71617460275876,41,0.5161290322580645,1
13,0.76648548583779463,300.06070115061715,26,1,0
41,0.45074801975748774,98.724672063722196,41,0.5161290322580645,1
41,0.45074801975748774,104.71695659710238,41,0.5161290322580645,1
41,0.45074801975748774,118.72039309980892,41,0.5161290322580645,1
41,0.45074801975748774,115.21712299759017,41,0.5161290322580645,1
41,0.45074801975748774,110.21510044583324,41,0.5161290322580645,1
41,0.45074801975748774,119.09582728627871,41,0.5161290322580645,1
12,0.67657684906223359,327.92052044440874,25,1,0
12,0.66666666666666663,306.25465478951816,24,1,0
41,0.45074801975748774,98.724672063722196,41,0.5161290322580645,1
13,0.70710678118654757,327.33913606533514,26,1,0
13,0.55677643628300211,337.85514647552731,26,1,0
12,0.68211273098937086,313.12453026011434,24,1,0
12,0.58608045924526553,299.84465507078028,25,1,0
42,0.2755498763835687,80.166487833036413,42,0.515625,1
41,0.27982825117576571,75.777406927291651,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
41,0.45074801975748774,110.71515231969735,41,0.5161290322580645,1
12,0.75172930826766837,320.50194467022521,25,1,0
13,0.62799283435402353,323.00568783691722,26,1,0
12,0.76632735676637043,308.59146540495192,25,1,0
13,0.65907131632320337,314.48377939092501,26,1,0
41,0.45074801975748774,101.22067155297771,41,0.5161290322580645,1
12,0.58193011546042051,299.64125480138307,25,1,0
13,0.67035438388959612,305.45868787775538,26,1,0
41,0.45074801975748774,110.21510044583323,41,0.5161290322580645,1
12,0.68493488921877521,340.05746949850754,24,1,0
13,0.74119835401867973,325.3290795486933,26,1,0
41,0.27982825117576571,79.542029413940895,41,0.5161290322580645,1
12,0.76173940004456042,337.20895086460837,24,1,0
13,0.65383484153110094,345.45639287035925,26,1,0
41,0.5635937164405207,100.5457997949172,41,0.5161290322580645,1
12,0.65314071821004505,344.79707388645977,25,1,0
41,0.45074801975748774,119.22097549911015,41,0.5161290322580645,1
41,0.40579824598093944,83.700447001816272,41,0.5161290322580645,1
41,0.45074801975748774,115.21712299759017,41,0.5161290322580645,1
13,0.33071891388307384,262.10861179099015,26,1,0
41,0.45074801975748774,109.71508366567888,41,0.5161290322580645,1
41,0.45074801975748774,101.22067155297772,41,0.5161290322580645,1
41,0.45074801975748774,100.22213102057817,41,0.5161290322580645,1
13,0.66332495807108005,334.54789548732782,26,1,0
13,0.46837484987987987,332.85586595401918,26,1,0
41,0.45074801975748774,110.21510044583323,41,0.5161290322580645,1
11,0.69102000732180779,319.10943334509398,22,1,0
11,0.79411764705882359,322.29308831417177,22,1,0
13,0.75787531956120602,314.98931628707663,26,1,0
12,0.50613519884134994,325.80629683226744,24,1,0
41,0.45074801975748774,112.71570141037532,41,0.5161290322580645,1
41,0.45074801975748774,109.71508366567888,41,0.5161290322580645,1
12,0.68211273098937097,332.92271468107623,24,1,0
41,0.35336939193881689,85.518824259981358,41,0.5161290322580645,1
13,0.79214897588774302,325.96527422411123,26,1,0
12,0.89318751307774424,320.18681895179714,25,1,0
41,0.45074801975748774,111.21523881390031,41,0.5161290322580645,1
41,0.45074801975748774,114.21645933825344,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
13,0.67035438388959612,334.54516791458821,26,1,0
12,0.61884084296341302,353.9741185352367,25,1,0
13,0.51901348730066743,338.51499135931925,26,1,0
41,0.12597176896623638,50.388707586494547,41,0.5161290322580645,1
41,0.27982825117576571,73.895651954167974,41,0.5161290322580645,1
12,0.67862089253829616,341.15892187117015,25,1,0
12,0.72928455055531682,314.60055137460864,25,1,0
10,0.78499104294252942,339.86421921114322,21,1,0
41,0.45074801975748774,115.7175011069413,41,0.5161290322580645,1
41,0.45074801975748774,112.21551381187201,41,0.5161290322580645,1
12,0.7453559924999299,341.35205930983005,24,1,0
41,0.45074801975748774,117.21881581229631,41,0.5161290322580645,1
41,0.12597176896623638,45.349836827845095,41,0.5161290322580645,1
41,0.12597176896623641,48.877046358899733,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
12,0.67811045930132241,331.74832766509502,25,1,0
13,0.66895440801298256,290.73640875370256,26,1,0
41,0.45074801975748774,115.7175011069413,41,0.5161290322580645,1
41,0.45074801975748774,104.21735970804542,41,0.5161290322580645,1
12,0.48879409528965012,327.98340019477217,25,1,0
41,0.45074801975748774,106.21599045582533,41,0.5161290322580645,1
42,0.44387102222943098,106.05304815721941,42,0.515625,1
41,0.27982825117576571,83.684627055457625,41,0.5161290322580645,1
41,0.45074801975748774,110.21510044583323,41,0.5161290322580645,1
13,0.56513272777286583,336.43925807640221,26,1,0
13,0.52380817099392407,339.34707067396351,26,1,0
12,0.69226033884031091,303.7862776576236,25,1,0
12,0.53415218763643257,339.27406615708048,25,1,0
41,0.12597176896623638,51.144538200291954,41,0.5161290322580645,1
41,0.12597176896623638,53.160086503751735,41,0.5161290322580645,1
12,0.74059196207738354,348.61817050874481,25,1,0
10,0.58296119081805098,330.82610701989273,21,1,0
13,0.7206767652699787,316.31852518466258,26,1,0
13,0.61186191252602085,333.18560049167792,26,1,0
12,0.64009547898905073,318.10010241167953,24,1,0
11,0.45564509955381377,320.099283095202,22,1,0
41,0.12597176896623641,45.097893289912626,41,0.5161290322580645,1
41,0.45074801975748774,106.21599045582533,41,0.5161290322580645,1
12,0.40445054940447323,281.30671718926737,24,1,0
12,0.59078800843799073,338.79806392059487,25,1,0
41,0.45074801975748774,107.71537725598213,41,0.5161290322580645,1
13,0.6403124237432849,352.17210281338299,26,1,0
12,0.69425820833015361,318.63949445073928,25,1,0
13,0.65383484153110105,323.34230990546229,26,1,0
41,0.45074801975748774,112.71570141037532,41,0.5161290322580645,1
41,0.45074801975748774,115.7175011069413,41,0.5161290322580645,1
13,0.53619026473818043,309.41281486066475,26,1,0
41,0.45074801975748774,121.22357892509589,41,0.5161290322580645,1
12,0.59312777208340239,301.99010848580571,25,1,0
12,0.8314794192830981,340.15601903237081,24,1,0
41,0.45074801975748774,115.21712299759017,41,0.5161290322580645,1
10,0.70641590971608215,322.74667013919367,21,1,0
41,0.27982825117576571,83.056867796958358,41,0.5161290322580645,1
12,0.81536491499103514,341.40957300198266,25,1,0
41,0.45074801975748774,102.71882051215815,41,0.5161290322580645,1
41,0.45074801975748774,115.09203325437612,41,0.5161290322580645,1
12,0.54696341291648776,336.73689146278906,25,1,0
13,0.67082039324993692,299.71343709450201,26,1,0
41,0.27982825117576571,75.024657757247326,41,0.5161290322580645,1
41,0.37236762518113536,72.678852913141313,41,0.5161290322580645,1
11,0.84427647614160728,334.9231642504846,22,1,0
40,0.0,0.0,40,0.5,1
41,0.55311058708007266,100.46263432192663,41,0.5161290322580645,1
12,0.68493488921877521,334.17281674399743,24,1,0
13,0.80622577482985502,336.12162605223722,26,1,0
41,0.35336939193881689,82.535395869165797,41,0.5161290322580645,1
41,0.45074801975748774,106.21599045582533,41,0.5161290322580645,1
41,0.17668469596940842,44.999479705629,41,0.5161290322580645,1
12,0.64310205015501254,332.17340778500949,24,1,0
41,0.45074801975748774,101.22067155297771,41,0.5161290322580645,1
41,0.45074801975748774,104.21735970804542,41,0.5161290322580645,1
